Name,bet_date,Opponent,stat_name,stat_line,est_prob,opponent_rolling_rating_scaled,hit_rate,stat_average,stat_min_l5,stat_max_l5,over,log_pred,correct_log,pts,reb,ast,fg3m
Khris Middleton,2024-01-17T00:00:00Z,CLE,pts,16.5,0.5737886763234865,-1.84934860502647,0.6,14.606060606060606,5,27,0,1,0,2,2,2,0
Khris Middleton,2024-01-22T00:00:00Z,DET,ast,5.5,0.8353349803121742,-1.0484398343081727,0.6,5.057142857142857,0,11,0,1,0,26,2,2,2
Khris Middleton,2024-01-22T00:00:00Z,DET,reb,4.5,0.029080805771879967,-1.7806131377177001,0.2,4.285714285714286,0,13,0,0,1,26,2,2,2
Khris Middleton,2024-01-24T00:00:00Z,CLE,reb,4.5,0.02632592663868882,-0.3709764022019081,0.2,4.222222222222222,0,13,1,0,1,24,5,5,1
Khris Middleton,2024-01-24T00:00:00Z,CLE,pts,15.5,0.821920089413124,-1.8116290517339038,0.6,14.63888888888889,2,27,1,1,1,24,5,5,1
Killian Hayes,2024-01-22T00:00:00Z,MIL,fg3m,0.5,0.07141776499437799,0.5425747817927393,0.10000000000000002,0.5135135135135137,0,3,0,0,1,2,1,5,0
Killian Hayes,2024-01-22T00:00:00Z,MIL,reb,2.5,0.14391013335173672,-0.2575242932057031,0.39999999999999997,2.7837837837837838,0,7,0,0,1,2,1,5,0
Killian Hayes,2024-01-22T00:00:00Z,MIL,ast,5.5,0.8585077366323525,-0.14267833462451332,0.7,4.864864864864865,0,12,0,1,1,2,1,5,0
Klay Thompson,2024-01-13T00:00:00Z,MIL,reb,3.5,0.20757954105236906,1.524184235,0.3,3.621621622,0,9,0,0,1,21,3,3,6
Klay Thompson,2024-01-24T00:00:00Z,ATL,ast,2.5,0.5789236429587249,-1.2522361931800567,0.7,2.3589743589743586,0,6,1,1,1,24,2,3,5
Klay Thompson,2024-01-24T00:00:00Z,ATL,reb,3.5,0.17195344235836735,-0.15413848658056745,0.20000000000000004,3.5128205128205128,0,9,0,0,1,24,2,3,5
Klay Thompson,2024-01-24T00:00:00Z,ATL,fg3m,3.5,0.5717204833679075,-0.8927602739336686,0.39999999999999997,3.333333333333333,0,8,1,1,1,24,2,3,5
Klay Thompson,2024-01-25T00:00:00Z,ATL,reb,3.5,0.17425265870605514,-0.15413848658056745,0.20000000000000004,3.5128205128205128,0,9,0,0,1,16,1,1,2
Klay Thompson,2024-01-25T00:00:00Z,SAC,fg3m,3.5,0.3959413246411868,2.082064389231134,0.5,3.375,0,8,0,0,1,16,1,1,2
Klay Thompson,2024-01-25T00:00:00Z,ATL,fg3m,3.5,0.5740656563592368,-0.8927602739336686,0.39999999999999997,3.333333333333333,0,8,0,1,0,16,1,1,2
Klay Thompson,2024-01-25T00:00:00Z,ATL,ast,2.5,0.5828358115875264,-1.2522361931800567,0.7,2.3589743589743586,0,6,0,1,0,16,1,1,2
Klay Thompson,2024-01-25T00:00:00Z,SAC,reb,3.5,0.10255457339118068,-0.31042015723916333,0.2,3.475,0,9,0,0,1,16,1,1,2
Kris Dunn,2024-01-13T00:00:00Z,LAL,fg3m,0.5,0.3075808257764997,1.702652656,0.4,0.5,0,2,1,0,1,7,0,3,1
Kris Dunn,2024-01-18T00:00:00Z,OKC,ast,4.5,0.6921984839428647,-0.6122619395178,0.6,4.117647058823529,0,13,1,1,1,0,1,6,0
Kris Dunn,2024-01-23T00:00:00Z,NOP,ast,4.5,0.20646161504735003,-0.7178974326919534,0.6,4.25,0,13,0,0,1,10,3,4,2
Kris Dunn,2024-01-23T00:00:00Z,NOP,pts,4.5,0.4259068190718006,0.14803848211584505,0.5,5,0,13,1,0,0,10,3,4,2
Kris Dunn,2024-01-23T00:00:00Z,NOP,fg3m,0.5,0.24271060362459873,0.7334695690817594,0.39999999999999997,0.5,0,2,1,0,0,10,3,4,2
Kris Dunn,2024-01-23T00:00:00Z,NOP,reb,2.5,0.22237977612603374,-0.6606488784806088,0.6,2.916666666666667,0,8,1,0,1,10,3,4,2
Kris Dunn,2024-01-25T00:00:00Z,WAS,pts,5.5,0.5582758932451075,0.9056226694191436,0.39999999999999997,5.135135135135135,0,13,0,1,0,4,1,3,0
Kris Dunn,2024-01-25T00:00:00Z,WAS,reb,2.5,0.21669246563155878,1.4733794372942128,0.7,2.9189189189189184,0,8,0,0,1,4,1,3,0
Kristaps Porzingis,2024-01-15T00:00:00Z,TOR,ast,2.5,0.11883370909183405,1.0521370521243498,0.29999999999999993,2.0344827586206895,0,7,0,0,1,15,6,2,1
Kristaps Porzingis,2024-01-19T00:00:00Z,DEN,pts,17.5,0.5538619985217249,-0.17435752788017198,0.5,19.066666666666666,2,35,1,1,1,21,8,2,3
Kristaps Porzingis,2024-01-21T00:00:00Z,HOU,pts,17.5,0.18025534125876616,-0.1286017945022042,0.5,19.129032258064516,2,35,1,0,0,32,6,1,6
Kristaps Porzingis,2024-01-21T00:00:00Z,HOU,fg3m,1.5,0.18234062364729955,0.5097792068384179,0.4,1.6451612903225805,0,5,1,0,0,32,6,1,6
Kristaps Porzingis,2024-01-25T00:00:00Z,MIA,pts,16.5,0.5315729649229821,-1.0361712778357022,0.6,19.53125,2,35,1,1,1,19,4,1,3
Kristaps Porzingis,2024-01-25T00:00:00Z,MIA,ast,1.5,0.06988252950735427,-0.5413806432982555,0.8,2,0,7,0,0,1,19,4,1,3
Kyle Anderson,2024-01-18T00:00:00Z,MEM,pts,6.5,0.352412416822321,-0.580151037124381,0.3,6.65,1,17,0,0,1,4,3,3,0
Kyle Kuzma,2024-01-18T00:00:00Z,NYK,pts,21.5,0.6372262485789426,-0.9607820733678584,0.5,22.384615384615383,7,38,0,1,0,15,6,5,1
Kyle Kuzma,2024-01-20T00:00:00Z,SAS,pts,21.5,0.64071056307279906,0.8931085608801146,0.5,22.2,7,38,0,1,0,11,12,6,0
Kyle Kuzma,2024-01-21T00:00:00Z,DEN,pts,18.5,0.33787006459425845,-0.5024137316355035,0.5,21.926829268292682,7,38,0,0,1,17,6,7,2
Kyle Kuzma,2024-01-21T00:00:00Z,DEN,fg3m,1.5,0.05281754657046353,0.03166037766649205,0.5,2.292682926829268,0,7,1,0,1,17,6,7,2
Kyle Kuzma,2024-01-21T00:00:00Z,DEN,ast,4.5,0.09025512408826626,-1.4478189151970529,0.5,4.2439024390243905,0,13,1,0,0,17,6,7,2
Kyle Kuzma,2024-01-21T00:00:00Z,DEN,reb,5.5,0.3365118009154679,-1.796631797270635,0.7,6.390243902439025,2,15,1,0,1,17,6,7,2
Kyle Kuzma,2024-01-24T00:00:00Z,MIN,reb,6.5,0.30994007732529855,-0.6511930026562041,0.39999999999999997,6.3809523809523805,2,15,1,0,0,17,14,8,3
Kyle Kuzma,2024-01-24T00:00:00Z,MIN,pts,18.5,0.17096863650762792,1.1004465939819876,0.39999999999999997,21.80952380952381,7,38,0,0,1,17,14,8,3
Kyle Kuzma,2024-01-24T00:00:00Z,MIN,fg3m,1.5,0.03366985114105925,1.122653907317345,0.5,2.2857142857142856,0,7,1,0,1,17,14,8,3
Kyle Kuzma,2024-01-24T00:00:00Z,MIN,ast,4.5,0.1573427686847195,-0.8906155776413888,0.5,4.309523809523809,0,13,1,0,0,17,14,8,3
Kyle Kuzma,2024-01-25T00:00:00Z,MIN,reb,6.5,0.32185685103031664,-0.6511930026562041,0.39999999999999997,6.3809523809523805,2,15,0,0,1,26,6,5,1
Kyle Kuzma,2024-01-25T00:00:00Z,UTA,fg3m,1.5,0.0392092723594303,0.4854327653582271,0.5,2.302325581395349,0,7,0,0,1,26,6,5,1
Kyle Kuzma,2024-01-25T00:00:00Z,UTA,pts,20.5,0.1593231048438713,0.08333859757220272,0.4,21.697674418604652,7,38,1,0,1,26,6,5,1
Kyle Kuzma,2024-01-25T00:00:00Z,MIN,pts,18.5,0.17096863650762792,1.1004465939819876,0.39999999999999997,21.80952380952381,7,38,1,0,1,26,6,5,1
Kyle Kuzma,2024-01-25T00:00:00Z,MIN,fg3m,1.5,0.03478352793309465,1.122653907317345,0.5,2.2857142857142856,0,7,0,0,1,26,6,5,1
Kyle Kuzma,2024-01-25T00:00:00Z,UTA,ast,4.5,0.3120064192373503,0.6027083146219477,0.6,4.395348837209302,0,13,1,0,1,26,6,5,1
Kyle Kuzma,2024-01-25T00:00:00Z,MIN,ast,4.5,0.1652384462256958,-0.8906155776413888,0.5,4.309523809523809,0,13,1,0,1,26,6,5,1
Kyle Lowry,2024-01-19T00:00:00Z,ATL,pts,6.5,0.5700378473014382,-1.0860784631520717,0.3,8.542857142857143,0,28,0,1,0,2,3,4,0
Kyrie Irving,2024-01-22T00:00:00Z,BOS,fg3m,2.5,0.531838775555533,-1.3669489792268492,0.6,2.8846153846153846,0,7,1,1,1,23,6,3,3
Kyrie Irving,2024-01-22T00:00:00Z,BOS,ast,4.5,0.9243582732993465,-1.0913792655667,0.7,5.384615384615385,1,10,0,1,1,23,6,3,3
Kyrie Irving,2024-01-22T00:00:00Z,BOS,pts,25.5,0.8502065088097825,-0.8103010560587265,0.6,25.26923076923077,10,44,0,1,1,23,6,3,3
LaMelo Ball,2024-01-19T00:00:00Z,SAS,pts,26.5,0.6699809739234817,0.6556514246696616,0.8,24.88888888888889,7,37,1,1,1,28,1,8,4
LaMelo Ball,2024-01-22T00:00:00Z,MIN,pts,22.5,0.8288459027181322,-0.8621458878907126,0.8,25.05263157894737,7,37,0,1,1,18,6,13,1
LaMelo Ball,2024-01-22T00:00:00Z,MIN,ast,6.5,0.5702804001094002,-0.03955866821775547,0.6,7.7894736842105265,2,13,1,1,1,18,6,13,1
LaMelo Ball,2024-01-24T00:00:00Z,DET,pts,28.5,0.48949058922300087,1.3678626091959345,0.5,24.7,7,37,0,0,1,17,4,7,1
LaMelo Ball,2024-01-24T00:00:00Z,DET,ast,8.5,0.8966342144450961,2.400755356969648,0.3,8.05,2,13,0,1,1,17,4,7,1
LaMelo Ball,2024-01-24T00:00:00Z,DET,fg3m,3.5,0.17371140839881752,1.1207145058068693,0.5,3.35,0,8,0,0,1,17,4,7,1
Larry Nance Jr.,2024-01-23T00:00:00Z,UTA,reb,5.5,0.5556603067474906,-0.40460036219950807,0.6,5.115384615384615,1,10,1,1,1,12,8,3,1
Larry Nance Jr.,2024-01-23T00:00:00Z,UTA,fg3m,0.5,0.14579479702535453,1.527893127012371,0.7,0.5384615384615385,0,3,1,0,1,12,8,3,1
Larry Nance Jr.,2024-01-23T00:00:00Z,UTA,pts,5.5,0.8828700157751835,0.4734315956520814,0.8,5.730769230769232,0,14,1,1,1,12,8,3,1
Lauri Markkanen,2024-01-18T00:00:00Z,OKC,pts,24.5,0.5117290281075055,-0.5750039671666534,0.5,24,10,38,1,1,1,26,10,4,2
Lauri Markkanen,2024-01-23T00:00:00Z,NOP,pts,24.5,0.7714548846891989,1.8277280441068517,0.6,24,10,38,0,1,0,11,4,1,1
Lauri Markkanen,2024-01-23T00:00:00Z,NOP,reb,8.5,0.6107650971076523,-0.22923034658882388,0.8,8.852941176470589,2,17,0,1,0,11,4,1,1
Lauri Markkanen,2024-01-23T00:00:00Z,NOP,fg3m,2.5,0.26774488681911857,2.7496029227309227,0.6,3.1470588235294117,1,5,0,0,1,11,4,1,1
Lauri Markkanen,2024-01-25T00:00:00Z,WAS,fg3m,2.5,0.2861546664126058,-0.49043471005653944,0.5,3.085714285714286,1,5,1,0,0,29,7,5,6
Lauri Markkanen,2024-01-25T00:00:00Z,WAS,pts,25.5,0.5223486237658165,0.18544274588409915,0.5,23.62857142857143,10,38,1,1,1,29,7,5,6
Lauri Markkanen,2024-01-25T00:00:00Z,WAS,ast,1.5,0.2741957628390104,0.368824446471472,0.7,1.8285714285714285,0,5,1,0,0,29,7,5,6
LeBron James,2024-01-15T00:00:00Z,OKC,pts,26.5,0.616041414526817,-1.1154807524873722,0.3,24.694444444444443,10,40,0,1,1,25,7,6,1
LeBron James,2024-01-17T00:00:00Z,DAL,pts,26.5,0.6779853519608747,-1.1069419090136752,0.2,24.7027027027027,10,40,0,1,1,25,8,8,3
LeBron James,2024-01-19T00:00:00Z,BKN,pts,24.5,0.7199440783045263,-0.8216758556853264,0.6,24.710526315789473,10,40,0,1,1,24,11,5,2
LeBron James,2024-01-21T00:00:00Z,POR,fg3m,1.5,0.16576013386129246,0.1722215853928237,0.5,2.128205128205128,0,5,1,0,1,28,5,5,3
LeBron James,2024-01-21T00:00:00Z,POR,reb,7.5,0.6129274630590469,-0.3318886308776705,0.29999999999999993,7.282051282051282,0,15,0,1,0,28,5,5,3
LeBron James,2024-01-21T00:00:00Z,POR,pts,25.5,0.4398820376670586,-1.1770613987859244,0.3,24.692307692307693,10,40,1,0,0,28,5,5,3
LeBron James,2024-01-25T00:00:00Z,CHI,reb,7.5,0.494329320883692,0.5989819279337698,0.3,7.225,0,15,0,0,1,25,4,12,3
LeBron James,2024-01-25T00:00:00Z,CHI,pts,25.5,0.63789810446241,0.7365803095624881,0.3,24.775,10,40,0,1,1,25,4,12,3
LeBron James,2024-01-25T00:00:00Z,CHI,ast,7.5,0.23058235545639405,2.6289324918544295,0.5,7.425,2,14,1,0,0,25,4,12,3
Luguentz Dort,2024-01-23T00:00:00Z,POR,ast,1.5,0.1353639471760083,1.057097160630274,0.3,1.35,0,4,0,0,1,6,3,1,1
Luguentz Dort,2024-01-23T00:00:00Z,POR,reb,3.5,0.36052793899530977,-0.9430791642937786,0.5,3.95,0,9,0,0,1,6,3,1,1
Luguentz Dort,2024-01-23T00:00:00Z,POR,pts,11.5,0.1444219088662202,-1.1650199938419132,0.6,11.4,2,29,0,0,1,6,3,1,1
Luguentz Dort,2024-01-24T00:00:00Z,SAS,reb,3.5,0.24022031725702128,1.7422003466931673,0.4,3.926829268292683,0,9,0,0,1,2,3,1,0
Luguentz Dort,2024-01-24T00:00:00Z,SAS,ast,1.5,0.15510668611561135,0.7594141423408756,0.3,1.3414634146341462,0,4,0,0,1,2,3,1,0
Luguentz Dort,2024-01-24T00:00:00Z,SAS,pts,10.5,0.07983399040664757,0.27843766115975943,0.8,11.26829268292683,2,29,0,0,1,2,3,1,0
Luka Doncic,2024-01-22T00:00:00Z,BOS,pts,31.5,0.9425892723164803,-0.8103010560587265,0.7,33.57142857142857,16,50,1,1,1,33,18,13,2
Luka Doncic,2024-01-22T00:00:00Z,BOS,ast,8.5,0.25510331455593277,-1.0913792655667,0.6,9.17142857142857,2,18,1,0,0,33,18,13,2
Luka Doncic,2024-01-22T00:00:00Z,BOS,reb,7.5,0.3213313135655023,0.8101515318445429,0.4,8.257142857142858,2,15,1,0,0,33,18,13,2
Luka Doncic,2024-01-22T00:00:00Z,BOS,fg3m,3.5,0.10043065437036736,-1.3669489792268492,0.5,3.914285714285714,1,9,0,0,1,33,18,13,2
Luka Doncic,2024-01-24T00:00:00Z,PHX,reb,8.5,0.48798534891119033,0.4673985105219932,0.3,8.527777777777779,2,18,0,0,0,34,8,9,4
Luka Doncic,2024-01-24T00:00:00Z,PHX,fg3m,3.5,0.04438349069702824,0.4259263976459413,0.5,3.861111111111111,1,9,1,0,1,34,8,9,4
Luke Kennard,2024-01-18T00:00:00Z,MIN,pts,12.5,0.7307804036941424,-1.20749235586221,0.3,9.176470588235293,0,17,1,1,1,18,2,2,5
Luke Kennard,2024-01-20T00:00:00Z,CHI,pts,13.5,0.4215136161245311,1.5501206403528356,0.4,9.666666666666668,0,18,1,0,1,14,2,6,4
Luke Kennard,2024-01-22T00:00:00Z,TOR,ast,3.5,0.7316056700921072,0.4760396638160404,0.5,2.7894736842105265,0,6,1,1,1,19,3,7,5
Luke Kennard,2024-01-22T00:00:00Z,TOR,fg3m,3.5,0.701954756312264,0.4268460690036715,0.20000000000000004,2.473684210526316,0,5,1,1,1,19,3,7,5
Luke Kennard,2024-01-22T00:00:00Z,TOR,reb,3.5,0.09678444757332293,0.2995239633422525,0.3,3.1052631578947367,1,8,0,0,1,19,3,7,5
Luke Kennard,2024-01-22T00:00:00Z,TOR,pts,14.5,0.9510441791521735,0.3585642434260493,0.10000000000000002,9.894736842105264,0,18,1,1,1,19,3,7,5
Malik Beasley,2024-01-17T00:00:00Z,CLE,pts,10.5,0.19845891452475176,-1.84934860502647,0.7,12.054054054054054,0,30,0,0,1,2,5,1,0
Malik Beasley,2024-01-22T00:00:00Z,DET,pts,10.5,0.024336619322805595,0.22647850415259213,0.6,11.769230769230768,0,30,1,0,1,13,6,2,3
Malik Beasley,2024-01-22T00:00:00Z,DET,fg3m,2.5,0.08257155138219695,-0.7184927800384823,0.5,2.948717948717949,0,8,1,0,1,13,6,2,3
Malik Beasley,2024-01-22T00:00:00Z,DET,reb,3.5,0.06826515293954545,-1.7806131377177001,0.6,4.0256410256410255,1,11,1,0,1,13,6,2,3
Malik Beasley,2024-01-24T00:00:00Z,CLE,fg3m,2.5,0.10344322115841495,-1.499036376961353,0.5,2.95,0,8,1,0,1,9,1,1,3
Malik Beasley,2024-01-24T00:00:00Z,CLE,reb,3.5,0.08276176825592327,-0.3709764022019081,0.6,4.075,1,11,0,0,1,9,1,1,3
Malik Beasley,2024-01-24T00:00:00Z,CLE,pts,10.5,0.056793946593676474,-1.8116290517339038,0.6,11.8,0,30,0,0,1,9,1,1,3
Malik Beasley,2024-01-24T00:00:00Z,CLE,ast,1.5,0.19444290082426857,-1.4108926796159575,0.3,1.35,0,5,0,0,1,9,1,1,3
Malik Monk,2024-01-18T00:00:00Z,IND,pts,16.5,0.25576850206059826,-0.6573514427746046,0.5,15.256410256410257,3,37,0,0,1,9,3,4,2
Malik Monk,2024-01-25T00:00:00Z,GSW,ast,5.5,0.9662741161795473,-0.05107149846556797,0.6,5.512195121951219,0,10,0,1,1,4,2,3,0
Malik Monk,2024-01-25T00:00:00Z,GSW,fg3m,2.5,0.09090147420280838,0.8465087984110297,0.3,2.4878048780487805,0,7,0,0,1,4,2,3,0
Malik Monk,2024-01-25T00:00:00Z,GSW,pts,15.5,0.02942451136752226,-0.3572173696643095,0.39999999999999997,15.048780487804878,3,37,0,0,1,4,2,3,0
Mason Plumlee,2024-01-23T00:00:00Z,LAL,pts,7.5,0.8189719140231496,-1.2627322411863313,0.4,6.181818181818182,1,14,0,1,0,0,2,2,0
Mason Plumlee,2024-01-23T00:00:00Z,LAL,reb,7.5,0.7386797568941522,-1.0984946949998435,0.10000000000000002,4.818181818181818,2,8,0,1,0,0,2,2,0
Max Strus,2024-01-17T00:00:00Z,MIL,pts,11.5,0.4433344171541696,1.1701135098222264,0.4,12.891891891891891,0,27,0,0,1,6,6,3,0
Max Strus,2024-01-20T00:00:00Z,ATL,pts,13.5,0.8927655032262244,-1.011574393215155,0.2,12.710526315789474,0,27,0,1,1,13,3,7,1
Max Strus,2024-01-22T00:00:00Z,ORL,pts,11.5,0.005149878336153568,-0.06687654748652345,0.3,12.717948717948719,0,27,0,0,1,10,4,4,2
Max Strus,2024-01-22T00:00:00Z,ORL,fg3m,2.5,0.016064464257344833,-0.488097232995264,0.1,2.5128205128205128,0,7,0,0,1,10,4,4,2
Max Strus,2024-01-22T00:00:00Z,ORL,reb,4.5,0.11378642567001272,-0.5124394970114451,0.6,4.923076923076923,0,12,0,0,1,10,4,4,2
Max Strus,2024-01-22T00:00:00Z,ORL,ast,3.5,0.6641831014730931,-0.46425129825222133,0.4,3.769230769230769,0,7,1,1,1,10,4,4,2
Max Strus,2024-01-24T00:00:00Z,MIL,reb,3.5,0.08904352250304283,1.060153840898943,0.8,4.9,0,12,1,0,1,14,4,2,2
Max Strus,2024-01-24T00:00:00Z,MIL,fg3m,2.5,0.016808406719300884,2.5428043098898794,0.1,2.5,0,7,0,0,1,14,4,2,2
Max Strus,2024-01-24T00:00:00Z,MIL,ast,3.5,0.7220084180765421,0.9002034728003692,0.39999999999999997,3.775,0,7,0,1,0,14,4,2,2
Max Strus,2024-01-24T00:00:00Z,MIL,pts,11.5,0.0036381061281050356,1.8456355606744805,0.3,12.65,0,27,1,0,1,14,4,2,2
Mikal Bridges,2024-01-15T00:00:00Z,MIA,pts,22.5,0.44166285784123627,-1.386447994348559,0.3,21.289473684210527,6,45,1,0,0,26,9,6,2
Mikal Bridges,2024-01-19T00:00:00Z,LAL,pts,23.5,0.1526341638366903,0.32694460605547304,0.29999999999999993,21.4,6,45,0,0,1,17,1,5,4
Mikal Bridges,2024-01-23T00:00:00Z,NYK,pts,21.5,0.2220037267791206,-2.3727665710919346,0.5,21.404761904761905,6,45,1,0,0,36,5,5,7
Mikal Bridges,2024-01-23T00:00:00Z,NYK,ast,3.5,0.7842607791011557,-1.5713313924072656,0.5,3.738095238095238,1,7,1,1,1,36,5,5,7
Mikal Bridges,2024-01-23T00:00:00Z,NYK,reb,4.5,0.12402649482669345,-0.23515076638266072,0.5,5.238095238095238,0,13,1,0,1,36,5,5,7
Mikal Bridges,2024-01-23T00:00:00Z,NYK,fg3m,2.5,0.8662805427851894,-1.6973314865282982,0.6,2.142857142857143,0,4,1,1,0,36,5,5,7
Mikal Bridges,2024-01-25T00:00:00Z,MIN,reb,4.5,0.08091879509437634,0.6285513158412949,0.5,5.232558139534884,0,13,0,0,1,21,1,3,2
Mikal Bridges,2024-01-25T00:00:00Z,MIN,ast,3.5,0.732439739341368,-0.24181667747794586,0.5,3.7674418604651163,1,7,0,1,1,21,1,3,2
Mikal Bridges,2024-01-25T00:00:00Z,MIN,pts,22.5,0.4551817124676862,0.44792584692179027,0.5,21.74418604651163,6,45,0,0,1,21,1,3,2
Mikal Bridges,2024-01-25T00:00:00Z,MIN,fg3m,2.5,0.6456196720082371,-0.22401692993616643,0.6,2.255813953488372,0,7,0,1,1,21,1,3,2
Mike Conley,2024-01-17T00:00:00Z,DET,pts,10.5,0.661527714850786,1.023419810465751,0.3,11,5,19,0,1,0,8,3,7,2
Mike Conley,2024-01-18T00:00:00Z,DET,pts,10.5,0.661527714850786,1.023419810465751,0.3,11,5,19,1,1,1,17,4,10,3
Mike Conley,2024-01-20T00:00:00Z,OKC,pts,10.5,0.6037015353011775,-0.8352543989119836,0.3,11.075,5,19,0,1,0,3,3,4,1
Mike Conley,2024-01-25T00:00:00Z,BKN,pts,9.5,0.134546485647147,1.6144776196993011,0.2,10.878048780487806,3,19,1,0,1,10,2,4,2
Mike Conley,2024-01-25T00:00:00Z,BKN,ast,7.5,0.826308239249443,-0.26832468559209255,0.4,6.439024390243903,3,10,0,1,0,10,2,4,2
Mike Conley,2024-01-25T00:00:00Z,BKN,reb,2.5,0.22592702528303565,1.9972777778442687,0.5,2.7560975609756095,0,7,0,0,1,10,2,4,2
Mike Conley,2024-01-25T00:00:00Z,BKN,fg3m,1.5,0.15673144405733144,0.06402235697952183,0.7,2.341463414634146,0,6,1,0,1,10,2,4,2
Miles Bridges,2024-01-17T00:00:00Z,NOP,pts,20.5,0.4571583684700911,-1.7486649492957322,0.6,20.423076923076923,9,33,0,0,0,19,4,3,3
Miles Bridges,2024-01-19T00:00:00Z,SAS,pts,21.5,0.5467289471372598,0.601786653433866,0.5,20.37037037037037,9,33,1,1,1,23,6,3,2
Miles Bridges,2024-01-22T00:00:00Z,MIN,ast,2.5,0.3964412602101823,-1.2034071885010111,0.7,2.9655172413793105,0,6,0,0,1,28,5,2,3
Miles Bridges,2024-01-22T00:00:00Z,MIN,reb,7.5,0.17086782575037754,-0.5081201287091172,0.4,7.103448275862069,3,15,0,0,1,28,5,2,3
Miles Bridges,2024-01-22T00:00:00Z,MIN,pts,18.5,0.5697138160197464,0.7234022501296742,0.9,20.620689655172413,9,33,1,1,1,28,5,2,3
Miles Bridges,2024-01-24T00:00:00Z,DET,fg3m,2.5,0.6851574363632094,-0.3843881470871653,0.7,2.3,0,5,1,1,1,20,10,2,3
Miles Bridges,2024-01-24T00:00:00Z,DET,pts,24.5,0.4800283062516441,0.3003512741129596,0.4,20.866666666666667,9,33,0,0,0,20,10,2,3
Miles Bridges,2024-01-24T00:00:00Z,DET,reb,7.5,0.12459952254825307,0.3921466674269764,0.3,7.033333333333333,3,15,1,0,1,20,10,2,3
Myles Turner,2024-01-18T00:00:00Z,SAC,pts,18.5,0.5922079688883123,-0.4005554825169801,0.20000000000000004,17.31578947368421,6,28,0,1,1,18,2,1,1
Myles Turner,2024-01-21T00:00:00Z,PHX,reb,7.5,0.24804732654031403,0.8142130366372454,0.3,7.2,2,13,0,0,1,12,2,1,1
Myles Turner,2024-01-21T00:00:00Z,PHX,fg3m,1.5,0.12756159096846376,-1.1837049278869332,0.2,1.45,0,6,0,0,1,12,2,1,1
Myles Turner,2024-01-21T00:00:00Z,PHX,pts,16.5,0.5336973077454119,-0.20583834058408637,0.4,17.625,6,29,0,1,0,12,2,1,1
Myles Turner,2024-01-23T00:00:00Z,DEN,pts,14.5,0.45635353022744596,0.9808894965412525,0.5,17.48780487804878,6,29,1,0,0,22,6,1,0
Myles Turner,2024-01-23T00:00:00Z,DEN,ast,1.5,0.09844341197066336,-0.119675825133147,0.4,1.2926829268292683,0,4,0,0,1,22,6,1,0
Myles Turner,2024-01-23T00:00:00Z,DEN,fg3m,1.5,0.09458297149606505,0.9094487800258757,0.2,1.4390243902439024,0,6,0,0,1,22,6,1,0
Myles Turner,2024-01-23T00:00:00Z,DEN,reb,5.5,0.20254799621948233,-1.483991546555586,0.5,7.073170731707317,2,13,1,0,1,22,6,1,0
Myles Turner,2024-01-25T00:00:00Z,PHI,fg3m,1.5,0.07905221789441695,-0.40321667869238537,0.1,1.4047619047619047,0,6,1,0,1,20,9,1,3
Myles Turner,2024-01-25T00:00:00Z,PHI,reb,5.5,0.12397510971544859,0.6581542954583363,0.6,7.0476190476190474,2,13,1,0,1,20,9,1,3
Myles Turner,2024-01-25T00:00:00Z,PHI,ast,1.5,0.08446372465687199,-0.31566026148573195,0.3,1.2857142857142858,0,4,0,0,1,20,9,1,3
Naz Reid,2024-01-18T00:00:00Z,MEM,pts,10.5,0.30051272659707884,0.8559120061087048,0.6,12.65,5,27,1,0,0,20,3,1,4
Naz Reid,2024-01-20T00:00:00Z,OKC,pts,11.5,0.3571417202461195,0.20093150443627325,0.6,12.829268292682928,5,27,1,0,0,18,3,0,4
Nic Claxton,2024-01-19T00:00:00Z,LAL,pts,12.5,0.4123953290723605,1.3769995420076326,0.4,12.1,4,23,1,0,0,22,14,1,0
Nic Claxton,2024-01-23T00:00:00Z,NYK,reb,10.5,0.8845160110803254,0.3920931310156943,0.8,10.09375,3,16,1,1,1,8,17,1,0
Nic Claxton,2024-01-23T00:00:00Z,NYK,pts,13.5,0.6226076946714508,-1.3919460585423704,0.5,12.53125,4,23,0,1,0,8,17,1,0
Nic Claxton,2024-01-23T00:00:00Z,NYK,ast,1.5,0.0505909225417601,-0.4300742188502408,0.5,1.75,0,6,0,0,1,8,17,1,0
Nic Claxton,2024-01-25T00:00:00Z,MIN,reb,11.5,0.9588162798730809,-1.5722310070362406,0.6,10.303030303030303,3,17,0,1,1,16,11,4,0
Nic Claxton,2024-01-25T00:00:00Z,MIN,ast,1.5,0.05219184999843257,-1.2836133631455588,0.4,1.7272727272727273,0,6,1,0,1,16,11,4,0
Nick Richards,2024-01-24T00:00:00Z,DET,ast,0.5,0.3344080433588754,0.29518713502851607,0.8,0.84375,0,3,0,0,1,21,10,0,0
Nick Richards,2024-01-24T00:00:00Z,DET,reb,8.5,0.8338112001285861,0.22647819966375082,0.5,7.59375,1,15,1,1,1,21,10,0,0
Nick Richards,2024-01-24T00:00:00Z,DET,pts,9.5,0.6831655739133495,1.1217468469319618,0.5,8.6875,0,16,1,1,1,21,10,0,0
Nicolas Batum,2024-01-19T00:00:00Z,ORL,ast,2.5,0.5381847639032104,-0.7805575144374328,0.5,2.2222222222222223,0,5,1,1,1,3,2,5,1
