,participant_name,market,description,handicap
1426,Caleb Martin,player_rebounds_over_under,Caleb Martin - Rebounds,4.5
1427,James Harden,player_rebounds_over_under,James Harden - Alt Rebounds,3.5
1428,James Harden,player_rebounds_over_under,James Harden - Alt Rebounds,4.5
1429,James Harden,player_rebounds_over_under,James Harden - Alt Rebounds,5.5
1430,James Harden,player_rebounds_over_under,James Harden - Rebounds,4.5
1431,Jimmy Butler,player_rebounds_over_under,Jimmy Butler - Alt Rebounds,3.5
1432,Jimmy Butler,player_rebounds_over_under,Jimmy Butler - Alt Rebounds,4.5
1433,Jimmy Butler,player_rebounds_over_under,Jimmy Butler - Alt Rebounds,5.5
1434,,player_rebounds_over_under,Jimmy Butler - Alt Rebounds,6.5
1435,,player_rebounds_over_under,Jimmy Butler - Alt Rebounds,7.5
1436,,player_rebounds_over_under,Jimmy Butler - Alt Rebounds,8.5
1437,Jimmy Butler,player_rebounds_over_under,Jimmy Butler - Rebounds,4.5
1438,Kawhi Leonard,player_rebounds_over_under,Kawhi Leonard - Alt Rebounds,4.5
1439,Kawhi Leonard,player_rebounds_over_under,Kawhi Leonard - Alt Rebounds,5.5
1440,Kawhi Leonard,player_rebounds_over_under,Kawhi Leonard - Alt Rebounds,6.5
1441,Kawhi Leonard,player_rebounds_over_under,Kawhi Leonard - Alt Rebounds,7.5
1442,Kawhi Leonard,player_rebounds_over_under,Kawhi Leonard - Rebounds,6.5
1443,Kevin Love,player_rebounds_over_under,Kevin Love - Alt Rebounds,3.5
1444,Kevin Love,player_rebounds_over_under,Kevin Love - Alt Rebounds,4.5
1445,Kevin Love,player_rebounds_over_under,Kevin Love - Alt Rebounds,5.5
1446,Kevin Love,player_rebounds_over_under,Kevin Love - Rebounds,4.5
1447,Paul George,player_rebounds_over_under,Paul George - Alt Rebounds,3.5
1448,Paul George,player_rebounds_over_under,Paul George - Alt Rebounds,4.5
1449,Paul George,player_rebounds_over_under,Paul George - Alt Rebounds,5.5
1450,Paul George,player_rebounds_over_under,Paul George - Rebounds,4.5
1451,Russell Westbrook,player_rebounds_over_under,Russell Westbrook - Alt Rebounds,3.5
1452,Russell Westbrook,player_rebounds_over_under,Russell Westbrook - Alt Rebounds,4.5
1453,Russell Westbrook,player_rebounds_over_under,Russell Westbrook - Alt Rebounds,5.5
1454,Russell Westbrook,player_rebounds_over_under,Russell Westbrook - Rebounds,4.5
1455,Terance Mann,player_rebounds_over_under,Terance Mann - Rebounds,2.5
1456,Terry Rozier,player_rebounds_over_under,Terry Rozier - Alt Rebounds,2.5
1457,Terry Rozier,player_rebounds_over_under,Terry Rozier - Alt Rebounds,3.5
1458,,player_rebounds_over_under,Terry Rozier - Alt Rebounds,4.5
1459,,player_rebounds_over_under,Terry Rozier - Alt Rebounds,5.5
1460,,player_rebounds_over_under,Terry Rozier - Alt Rebounds,6.5
1461,Terry Rozier,player_rebounds_over_under,Terry Rozier - Rebounds,3.5
1462,Tyler Herro,player_rebounds_over_under,Tyler Herro - Alt Rebounds,3.5
1463,Tyler Herro,player_rebounds_over_under,Tyler Herro - Alt Rebounds,4.5
1464,Tyler Herro,player_rebounds_over_under,Tyler Herro - Alt Rebounds,5.5
1465,,player_rebounds_over_under,Tyler Herro - Alt Rebounds,6.5
1466,,player_rebounds_over_under,Tyler Herro - Alt Rebounds,7.5
1467,Tyler Herro,player_rebounds_over_under,Tyler Herro - Rebounds,4.5
1468,James Harden,player_threes_over_under,James Harden - Alt Threes,0.5
1469,James Harden,player_threes_over_under,James Harden - Alt Threes,1.5
1470,James Harden,player_threes_over_under,James Harden - Alt Threes,2.5
1471,James Harden,player_threes_over_under,James Harden - Alt Threes,3.5
1472,James Harden,player_threes_over_under,James Harden - Made Threes,2.5
1473,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,0.5
1474,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,1.5
1475,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,2.5
1476,,player_threes_over_under,Kawhi Leonard - Alt Threes,3.5
1477,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Made Threes,2.5
1478,Paul George,player_threes_over_under,Paul George - Alt Threes,0.5
1479,Paul George,player_threes_over_under,Paul George - Alt Threes,1.5
1480,Paul George,player_threes_over_under,Paul George - Alt Threes,2.5
1481,Paul George,player_threes_over_under,Paul George - Alt Threes,3.5
1482,Paul George,player_threes_over_under,Paul George - Made Threes,2.5
1483,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,0.5
1484,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,1.5
1485,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,2.5
1486,Terry Rozier,player_threes_over_under,Terry Rozier - Made Threes,1.5
1487,,player_threes_over_under,Tyler Herro - Alt Threes,0.5
1488,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,1.5
1489,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,2.5
1490,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,3.5
1491,Tyler Herro,player_threes_over_under,Tyler Herro - Made Threes,3.5
1492,James Harden,player_threes_over_under,James Harden - Alt Threes,1.5
1493,James Harden,player_threes_over_under,James Harden - Alt Threes,2.5
1494,James Harden,player_threes_over_under,James Harden - Alt Threes,3.5
1495,James Harden,player_threes_over_under,James Harden - Alt Threes,4.5
1496,James Harden,player_threes_over_under,James Harden - Alt Threes,5.5
1497,James Harden,player_threes_over_under,James Harden - Made Threes,2.5
1498,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,1.5
1499,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,2.5
1500,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,3.5
1501,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,4.5
1502,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Alt Threes,5.5
1503,Kawhi Leonard,player_threes_over_under,Kawhi Leonard - Made Threes,2.5
1504,Paul George,player_threes_over_under,Paul George - Alt Threes,2.5
1505,Paul George,player_threes_over_under,Paul George - Alt Threes,3.5
1506,Paul George,player_threes_over_under,Paul George - Alt Threes,4.5
1507,Paul George,player_threes_over_under,Paul George - Alt Threes,5.5
1508,Paul George,player_threes_over_under,Paul George - Made Threes,2.5
1509,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,1.5
1510,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,2.5
1511,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,3.5
1512,Terry Rozier,player_threes_over_under,Terry Rozier - Alt Threes,4.5
1513,Terry Rozier,player_threes_over_under,Terry Rozier - Made Threes,1.5
1514,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,2.5
1515,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,3.5
1516,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,4.5
1517,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,5.5
1518,Tyler Herro,player_threes_over_under,Tyler Herro - Alt Threes,6.5
1519,Tyler Herro,player_threes_over_under,Tyler Herro - Made Threes,3.5
1520,Alperen Sengun,player_points_over_under,Alperen Sengun - Points,20.5
1521,Anthony Edwards,player_points_over_under,Anthony Edwards - Points,26.5
1522,Dillon Brooks,player_points_over_under,Dillon Brooks - Points,11.5
1523,,player_points_over_under,Fred VanVleet - Points,13.5
1524,Fred Vanvleet,player_points_over_under,Fred VanVleet - Points,14.5
1525,,player_points_over_under,Jabari Smith - Points,9.5
1526,Jabari Smith,player_points_over_under,Jabari Smith - Points,10.5
1527,Jaden Mcdaniels,player_points_over_under,Jaden McDaniels - Points,11.5
1528,Jalen Green,player_points_over_under,Jalen Green - Points,17.5
1529,Karl-Anthony Towns,player_points_over_under,Karl-Anthony Towns - Points,23.5
1530,,player_points_over_under,Karl-Anthony Towns - Points,24.5
1531,Mike Conley,player_points_over_under,Mike Conley - Points,10.5
1532,Naz Reid,player_points_over_under,Naz Reid - Points,12.5
1533,Rudy Gobert,player_points_over_under,Rudy Gobert - Points,13.5
1534,,player_points_over_under,Rudy Gobert - Points,14.5
1535,Alperen Sengun,player_points_over_under,Alperen Sengun - Points,20.5
1536,Anthony Edwards,player_points_over_under,Anthony Edwards - Points,26.5
1537,Dillon Brooks,player_points_over_under,Dillon Brooks - Points,11.5
1538,,player_points_over_under,Fred VanVleet - Points,13.5
1539,Fred Vanvleet,player_points_over_under,Fred VanVleet - Points,14.5
1540,,player_points_over_under,Jabari Smith - Points,9.5
1541,Jabari Smith,player_points_over_under,Jabari Smith - Points,10.5
1542,Jaden Mcdaniels,player_points_over_under,Jaden McDaniels - Points,11.5
1543,Jalen Green,player_points_over_under,Jalen Green - Points,17.5
1544,Karl-Anthony Towns,player_points_over_under,Karl-Anthony Towns - Points,23.5
1545,,player_points_over_under,Karl-Anthony Towns - Points,24.5
1546,Mike Conley,player_points_over_under,Mike Conley - Points,10.5
1547,Naz Reid,player_points_over_under,Naz Reid - Points,12.5
1548,Rudy Gobert,player_points_over_under,Rudy Gobert - Points,13.5
1549,,player_points_over_under,Rudy Gobert - Points,14.5
1550,Alperen Sengun,player_assists_over_under,Alperen Sengun - Assists,4.5
1551,Anthony Edwards,player_assists_over_under,Anthony Edwards - Assists,5.5
1552,Fred Vanvleet,player_assists_over_under,Fred VanVleet - Assists,6.5
1553,,player_assists_over_under,Fred VanVleet - Assists,7.5
1554,Jalen Green,player_assists_over_under,Jalen Green - Assists,3.5
1555,Karl-Anthony Towns,player_assists_over_under,Karl-Anthony Towns - Assists,3.5
1556,Mike Conley,player_assists_over_under,Mike Conley - Assists,6.5
1557,Alperen Sengun,player_assists_over_under,Alperen Sengun - Assists,4.5
1558,Anthony Edwards,player_assists_over_under,Anthony Edwards - Assists,5.5
1559,Fred Vanvleet,player_assists_over_under,Fred VanVleet - Assists,6.5
1560,,player_assists_over_under,Fred VanVleet - Assists,7.5
1561,Jalen Green,player_assists_over_under,Jalen Green - Assists,3.5
1562,Karl-Anthony Towns,player_assists_over_under,Karl-Anthony Towns - Assists,3.5
1563,Mike Conley,player_assists_over_under,Mike Conley - Assists,6.5
1564,Alperen Sengun,player_rebounds_over_under,Alperen Sengun - Rebounds,8.5
1565,,player_rebounds_over_under,Alperen Sengun - Rebounds,9.5
1566,Anthony Edwards,player_rebounds_over_under,Anthony Edwards - Rebounds,5.5
1567,Dillon Brooks,player_rebounds_over_under,Dillon Brooks - Rebounds,2.5
1568,,player_rebounds_over_under,Fred VanVleet - Rebounds,2.5
1569,Fred Vanvleet,player_rebounds_over_under,Fred VanVleet - Rebounds,3.5
1570,Jabari Smith,player_rebounds_over_under,Jabari Smith - Rebounds,6.5
1571,Jaden Mcdaniels,player_rebounds_over_under,Jaden McDaniels - Rebounds,3.5
1572,Jalen Green,player_rebounds_over_under,Jalen Green - Rebounds,4.5
1573,Karl-Anthony Towns,player_rebounds_over_under,Karl-Anthony Towns - Rebounds,8.5
1574,Mike Conley,player_rebounds_over_under,Mike Conley - Rebounds,2.5
1575,,player_rebounds_over_under,Naz Reid - Rebounds,4.5
1576,Naz Reid,player_rebounds_over_under,Naz Reid - Rebounds,5.5
1577,,player_rebounds_over_under,Rudy Gobert - Rebounds,12.5
1578,Rudy Gobert,player_rebounds_over_under,Rudy Gobert - Rebounds,13.5
1579,Alperen Sengun,player_rebounds_over_under,Alperen Sengun - Rebounds,8.5
1580,,player_rebounds_over_under,Alperen Sengun - Rebounds,9.5
1581,Anthony Edwards,player_rebounds_over_under,Anthony Edwards - Rebounds,5.5
1582,Dillon Brooks,player_rebounds_over_under,Dillon Brooks - Rebounds,2.5
1583,,player_rebounds_over_under,Fred VanVleet - Rebounds,2.5
1584,Fred Vanvleet,player_rebounds_over_under,Fred VanVleet - Rebounds,3.5
1585,Jabari Smith,player_rebounds_over_under,Jabari Smith - Rebounds,6.5
1586,Jaden Mcdaniels,player_rebounds_over_under,Jaden McDaniels - Rebounds,3.5
1587,Jalen Green,player_rebounds_over_under,Jalen Green - Rebounds,4.5
1588,Karl-Anthony Towns,player_rebounds_over_under,Karl-Anthony Towns - Rebounds,8.5
1589,Mike Conley,player_rebounds_over_under,Mike Conley - Rebounds,2.5
1590,,player_rebounds_over_under,Naz Reid - Rebounds,4.5
1591,Naz Reid,player_rebounds_over_under,Naz Reid - Rebounds,5.5
1592,,player_rebounds_over_under,Rudy Gobert - Rebounds,12.5
1593,Rudy Gobert,player_rebounds_over_under,Rudy Gobert - Rebounds,13.5
1594,Anthony Edwards,player_threes_over_under,Anthony Edwards - Made Threes,2.5
1595,Dillon Brooks,player_threes_over_under,Dillon Brooks - Made Threes,1.5
1596,Fred Vanvleet,player_threes_over_under,Fred VanVleet - Made Threes,2.5
1597,Jabari Smith,player_threes_over_under,Jabari Smith - Made Threes,0.5
1598,,player_threes_over_under,Jabari Smith - Made Threes,1.5
1599,Jaden Mcdaniels,player_threes_over_under,Jaden McDaniels - Made Threes,1.5
1600,Jalen Green,player_threes_over_under,Jalen Green - Made Threes,1.5
1601,Karl-Anthony Towns,player_threes_over_under,Karl-Anthony Towns - Made Threes,2.5
1602,Mike Conley,player_threes_over_under,Mike Conley - Made Threes,2.5
1603,Naz Reid,player_threes_over_under,Naz Reid - Made Threes,1.5
1604,Anthony Edwards,player_threes_over_under,Anthony Edwards - Made Threes,2.5
1605,Dillon Brooks,player_threes_over_under,Dillon Brooks - Made Threes,1.5
1606,Fred Vanvleet,player_threes_over_under,Fred VanVleet - Made Threes,2.5
1607,Jabari Smith,player_threes_over_under,Jabari Smith - Made Threes,0.5
1608,,player_threes_over_under,Jabari Smith - Made Threes,1.5
1609,Jaden Mcdaniels,player_threes_over_under,Jaden McDaniels - Made Threes,1.5
1610,Jalen Green,player_threes_over_under,Jalen Green - Made Threes,1.5
1611,Karl-Anthony Towns,player_threes_over_under,Karl-Anthony Towns - Made Threes,2.5
1612,Mike Conley,player_threes_over_under,Mike Conley - Made Threes,2.5
1613,Naz Reid,player_threes_over_under,Naz Reid - Made Threes,1.5
1614,Bruce Brown,player_points_over_under,Bruce Brown Jr - Points,10.5
1615,Cason Wallace,player_points_over_under,Cason Wallace - Points,8.5
1616,Chet Holmgren,player_points_over_under,Chet Holmgren - Points,18.5
1617,Immanuel Quickley,player_points_over_under,Immanuel Quickley - Points,17.5
1618,,player_points_over_under,Immanuel Quickley - Points,18.5
1619,,player_points_over_under,Jakob Poeltl - Points,7.5
1620,Jakob Poeltl,player_points_over_under,Jakob Poeltl - Points,8.5
1621,Josh Giddey,player_points_over_under,Josh Giddey - Points,12.5
1622,,player_points_over_under,Josh Giddey - Points,13.5
1623,Luguentz Dort,player_points_over_under,Luguentz Dort - Points,11.5
1624,Rj Barrett,player_points_over_under,RJ Barrett - Points,22.5
1625,,player_points_over_under,RJ Barrett - Points,23.5
1626,Scottie Barnes,player_points_over_under,Scottie Barnes - Points,21.5
1627,Shai Gilgeous-Alexander,player_points_over_under,Shai Gilgeous-Alexander - Points,33.5
1628,Bruce Brown,player_points_over_under,Bruce Brown Jr - Points,10.5
1629,Cason Wallace,player_points_over_under,Cason Wallace - Points,8.5
1630,Chet Holmgren,player_points_over_under,Chet Holmgren - Points,18.5
1631,Immanuel Quickley,player_points_over_under,Immanuel Quickley - Points,17.5
1632,,player_points_over_under,Immanuel Quickley - Points,18.5
1633,,player_points_over_under,Jakob Poeltl - Points,7.5
1634,Jakob Poeltl,player_points_over_under,Jakob Poeltl - Points,8.5
1635,Josh Giddey,player_points_over_under,Josh Giddey - Points,12.5
1636,,player_points_over_under,Josh Giddey - Points,13.5
1637,Luguentz Dort,player_points_over_under,Luguentz Dort - Points,11.5
1638,Rj Barrett,player_points_over_under,RJ Barrett - Points,22.5
1639,,player_points_over_under,RJ Barrett - Points,23.5
1640,Scottie Barnes,player_points_over_under,Scottie Barnes - Points,21.5
1641,Shai Gilgeous-Alexander,player_points_over_under,Shai Gilgeous-Alexander - Points,33.5
1642,Bruce Brown,player_assists_over_under,Bruce Brown Jr - Assists,2.5
1643,Chet Holmgren,player_assists_over_under,Chet Holmgren - Assists,2.5
1644,Immanuel Quickley,player_assists_over_under,Immanuel Quickley - Assists,5.5
1645,Josh Giddey,player_assists_over_under,Josh Giddey - Assists,5.5
1646,Rj Barrett,player_assists_over_under,RJ Barrett - Assists,3.5
1647,Scottie Barnes,player_assists_over_under,Scottie Barnes - Assists,5.5
1648,Shai Gilgeous-Alexander,player_assists_over_under,Shai Gilgeous-Alexander - Assists,6.5
1649,,player_assists_over_under,Shai Gilgeous-Alexander - Assists,7.5
1650,Bruce Brown,player_assists_over_under,Bruce Brown Jr - Assists,2.5
1651,Chet Holmgren,player_assists_over_under,Chet Holmgren - Assists,2.5
1652,Immanuel Quickley,player_assists_over_under,Immanuel Quickley - Assists,5.5
1653,Josh Giddey,player_assists_over_under,Josh Giddey - Assists,5.5
1654,Rj Barrett,player_assists_over_under,RJ Barrett - Assists,3.5
1655,Scottie Barnes,player_assists_over_under,Scottie Barnes - Assists,5.5
1656,Shai Gilgeous-Alexander,player_assists_over_under,Shai Gilgeous-Alexander - Assists,6.5
1657,,player_assists_over_under,Shai Gilgeous-Alexander - Assists,7.5
1658,Bruce Brown,player_rebounds_over_under,Bruce Brown Jr - Rebounds,4.5
1659,Chet Holmgren,player_rebounds_over_under,Chet Holmgren - Rebounds,7.5
1660,Immanuel Quickley,player_rebounds_over_under,Immanuel Quickley - Rebounds,3.5
1661,,player_rebounds_over_under,Jakob Poeltl - Rebounds,6.5
1662,Jakob Poeltl,player_rebounds_over_under,Jakob Poeltl - Rebounds,7.5
1663,Josh Giddey,player_rebounds_over_under,Josh Giddey - Rebounds,6.5
1664,Luguentz Dort,player_rebounds_over_under,Luguentz Dort - Rebounds,3.5
1665,Rj Barrett,player_rebounds_over_under,RJ Barrett - Rebounds,6.5
1666,,player_rebounds_over_under,Scottie Barnes - Rebounds,6.5
1667,Scottie Barnes,player_rebounds_over_under,Scottie Barnes - Rebounds,7.5
1668,Shai Gilgeous-Alexander,player_rebounds_over_under,Shai Gilgeous-Alexander - Rebounds,5.5
1669,Bruce Brown,player_rebounds_over_under,Bruce Brown Jr - Rebounds,4.5
1670,Chet Holmgren,player_rebounds_over_under,Chet Holmgren - Rebounds,7.5
1671,Immanuel Quickley,player_rebounds_over_under,Immanuel Quickley - Rebounds,3.5
1672,,player_rebounds_over_under,Jakob Poeltl - Rebounds,6.5
1673,Jakob Poeltl,player_rebounds_over_under,Jakob Poeltl - Rebounds,7.5
1674,Josh Giddey,player_rebounds_over_under,Josh Giddey - Rebounds,6.5
1675,Luguentz Dort,player_rebounds_over_under,Luguentz Dort - Rebounds,3.5
1676,Rj Barrett,player_rebounds_over_under,RJ Barrett - Rebounds,6.5
1677,,player_rebounds_over_under,Scottie Barnes - Rebounds,6.5
1678,Scottie Barnes,player_rebounds_over_under,Scottie Barnes - Rebounds,7.5
1679,Shai Gilgeous-Alexander,player_rebounds_over_under,Shai Gilgeous-Alexander - Rebounds,5.5
1680,Chet Holmgren,player_threes_over_under,Chet Holmgren - Made Threes,1.5
1681,Immanuel Quickley,player_threes_over_under,Immanuel Quickley - Made Threes,2.5
1682,Josh Giddey,player_threes_over_under,Josh Giddey - Made Threes,0.5
1683,Luguentz Dort,player_threes_over_under,Luguentz Dort - Made Threes,1.5
1684,Rj Barrett,player_threes_over_under,RJ Barrett - Made Threes,1.5
1685,Shai Gilgeous-Alexander,player_threes_over_under,Shai Gilgeous-Alexander - Made Threes,0.5
1686,Chet Holmgren,player_threes_over_under,Chet Holmgren - Made Threes,1.5
1687,Immanuel Quickley,player_threes_over_under,Immanuel Quickley - Made Threes,2.5
1688,Josh Giddey,player_threes_over_under,Josh Giddey - Made Threes,0.5
1689,Luguentz Dort,player_threes_over_under,Luguentz Dort - Made Threes,1.5
1690,Rj Barrett,player_threes_over_under,RJ Barrett - Made Threes,1.5
1691,Shai Gilgeous-Alexander,player_threes_over_under,Shai Gilgeous-Alexander - Made Threes,0.5
1692,Brook Lopez,player_points_over_under,Brook Lopez - Points,13.5
1693,Collin Sexton,player_points_over_under,Collin Sexton - Points,20.5
1694,,player_points_over_under,Collin Sexton - Points,21.5
1695,,player_points_over_under,Collin Sexton - Points,22.5
1696,Damian Lillard,player_points_over_under,Damian Lillard - Points,27.5
1697,Giannis Antetokounmpo,player_points_over_under,Giannis Antetokounmpo - Points,33.5
1698,John Collins,player_points_over_under,John Collins - Points,13.5
1699,,player_points_over_under,John Collins - Points,14.5
1700,,player_points_over_under,John Collins - Points,15.5
1701,Keyonte George,player_points_over_under,Keyonte George - Points,10.5
1702,Kris Dunn,player_points_over_under,Kris Dunn - Points,4.5
1703,,player_points_over_under,Kris Dunn - Points,5.5
1704,Lauri Markkanen,player_points_over_under,Lauri Markkanen - Points,23.5
1705,,player_points_over_under,Lauri Markkanen - Points,24.5
1706,Malik Beasley,player_points_over_under,Malik Beasley - Points,12.5
1707,Simone Fontecchio,player_points_over_under,Simone Fontecchio - Points,8.5
1708,,player_points_over_under,Simone Fontecchio - Points,9.5
1709,Walker Kessler,player_points_over_under,Walker Kessler - Points,6.5
1710,Brook Lopez,player_points_over_under,Brook Lopez - Points,13.5
1711,Collin Sexton,player_points_over_under,Collin Sexton - Points,20.5
1712,,player_points_over_under,Collin Sexton - Points,21.5
1713,,player_points_over_under,Collin Sexton - Points,22.5
1714,Damian Lillard,player_points_over_under,Damian Lillard - Points,27.5
1715,Giannis Antetokounmpo,player_points_over_under,Giannis Antetokounmpo - Points,33.5
1716,John Collins,player_points_over_under,John Collins - Points,13.5
1717,,player_points_over_under,John Collins - Points,14.5
1718,,player_points_over_under,John Collins - Points,15.5
1719,Keyonte George,player_points_over_under,Keyonte George - Points,10.5
1720,Kris Dunn,player_points_over_under,Kris Dunn - Points,4.5
1721,,player_points_over_under,Kris Dunn - Points,5.5
1722,Lauri Markkanen,player_points_over_under,Lauri Markkanen - Points,23.5
1723,,player_points_over_under,Lauri Markkanen - Points,24.5
1724,Malik Beasley,player_points_over_under,Malik Beasley - Points,12.5
1725,Simone Fontecchio,player_points_over_under,Simone Fontecchio - Points,8.5
1726,,player_points_over_under,Simone Fontecchio - Points,9.5
1727,Walker Kessler,player_points_over_under,Walker Kessler - Points,6.5
1728,Collin Sexton,player_assists_over_under,Collin Sexton - Assists,5.5
1729,,player_assists_over_under,Collin Sexton - Assists,6.5
1730,Damian Lillard,player_assists_over_under,Damian Lillard - Assists,7.5
1731,Giannis Antetokounmpo,player_assists_over_under,Giannis Antetokounmpo - Assists,6.5
1732,Keyonte George,player_assists_over_under,Keyonte George - Assists,2.5
1733,Kris Dunn,player_assists_over_under,Kris Dunn - Assists,4.5
1734,Collin Sexton,player_assists_over_under,Collin Sexton - Assists,5.5
1735,,player_assists_over_under,Collin Sexton - Assists,6.5
1736,Damian Lillard,player_assists_over_under,Damian Lillard - Assists,7.5
1737,Giannis Antetokounmpo,player_assists_over_under,Giannis Antetokounmpo - Assists,6.5
1738,Keyonte George,player_assists_over_under,Keyonte George - Assists,2.5
1739,Kris Dunn,player_assists_over_under,Kris Dunn - Assists,4.5
1740,Brook Lopez,player_rebounds_over_under,Brook Lopez - Rebounds,4.5
1741,Collin Sexton,player_rebounds_over_under,Collin Sexton - Rebounds,2.5
1742,Damian Lillard,player_rebounds_over_under,Damian Lillard - Rebounds,3.5
1743,Giannis Antetokounmpo,player_rebounds_over_under,Giannis Antetokounmpo - Rebounds,11.5
1744,John Collins,player_rebounds_over_under,John Collins - Rebounds,7.5
1745,,player_rebounds_over_under,John Collins - Rebounds,9.5
1746,Kris Dunn,player_rebounds_over_under,Kris Dunn - Rebounds,2.5
1747,,player_rebounds_over_under,Kris Dunn - Rebounds,3.5
1748,Lauri Markkanen,player_rebounds_over_under,Lauri Markkanen - Rebounds,8.5
1749,Malik Beasley,player_rebounds_over_under,Malik Beasley - Rebounds,3.5
1750,Simone Fontecchio,player_rebounds_over_under,Simone Fontecchio - Rebounds,3.5
1751,Walker Kessler,player_rebounds_over_under,Walker Kessler - Rebounds,5.5
1752,Brook Lopez,player_rebounds_over_under,Brook Lopez - Rebounds,4.5
1753,Collin Sexton,player_rebounds_over_under,Collin Sexton - Rebounds,2.5
1754,Damian Lillard,player_rebounds_over_under,Damian Lillard - Rebounds,3.5
1755,Giannis Antetokounmpo,player_rebounds_over_under,Giannis Antetokounmpo - Rebounds,11.5
1756,John Collins,player_rebounds_over_under,John Collins - Rebounds,7.5
1757,,player_rebounds_over_under,John Collins - Rebounds,9.5
1758,Kris Dunn,player_rebounds_over_under,Kris Dunn - Rebounds,2.5
1759,,player_rebounds_over_under,Kris Dunn - Rebounds,3.5
1760,Lauri Markkanen,player_rebounds_over_under,Lauri Markkanen - Rebounds,8.5
1761,Malik Beasley,player_rebounds_over_under,Malik Beasley - Rebounds,3.5
1762,Simone Fontecchio,player_rebounds_over_under,Simone Fontecchio - Rebounds,3.5
1763,Walker Kessler,player_rebounds_over_under,Walker Kessler - Rebounds,5.5
1764,Brook Lopez,player_threes_over_under,Brook Lopez - Made Threes,2.5
1765,Collin Sexton,player_threes_over_under,Collin Sexton - Made Threes,1.5
1766,Damian Lillard,player_threes_over_under,Damian Lillard - Made Threes,2.5
1767,Keyonte George,player_threes_over_under,Keyonte George - Made Threes,1.5
1768,Lauri Markkanen,player_threes_over_under,Lauri Markkanen - Made Threes,2.5
1769,Malik Beasley,player_threes_over_under,Malik Beasley - Made Threes,3.5
1770,Simone Fontecchio,player_threes_over_under,Simone Fontecchio - Made Threes,1.5
1771,Brook Lopez,player_threes_over_under,Brook Lopez - Made Threes,2.5
1772,Collin Sexton,player_threes_over_under,Collin Sexton - Made Threes,1.5
1773,Damian Lillard,player_threes_over_under,Damian Lillard - Made Threes,2.5
1774,Keyonte George,player_threes_over_under,Keyonte George - Made Threes,1.5
1775,Lauri Markkanen,player_threes_over_under,Lauri Markkanen - Made Threes,2.5
1776,Malik Beasley,player_threes_over_under,Malik Beasley - Made Threes,3.5
1777,Simone Fontecchio,player_threes_over_under,Simone Fontecchio - Made Threes,1.5
1778,Aaron Gordon,player_points_over_under,Aaron Gordon - Points,13.5
1779,,player_points_over_under,Anfernee Simons - Points,23.5
1780,Anfernee Simons,player_points_over_under,Anfernee Simons - Points,24.5
1781,,player_points_over_under,Deandre Ayton - Points,12.5
1782,Deandre Ayton,player_points_over_under,Deandre Ayton - Points,13.5
1783,Jabari Walker,player_points_over_under,Jabari Walker - Points,8.5
1784,Jamal Murray,player_points_over_under,Jamal Murray - Points,22.5
1785,Jerami Grant,player_points_over_under,Jerami Grant - Points,18.5
1786,Kentavious Caldwell-Pope,player_points_over_under,Kentavious Caldwell-Pope - Points,10.5
1787,Malcolm Brogdon,player_points_over_under,Malcolm Brogdon - Points,15.5
1788,Michael Porter,player_points_over_under,Michael Porter Jr. - Points,14.5
1789,Nikola Jokic,player_points_over_under,Nikola Jokic - Points,25.5
1790,,player_points_over_under,Nikola Jokic - Points,26.5
1791,Aaron Gordon,player_points_over_under,Aaron Gordon - Points,13.5
1792,,player_points_over_under,Anfernee Simons - Points,23.5
1793,Anfernee Simons,player_points_over_under,Anfernee Simons - Points,24.5
1794,,player_points_over_under,Deandre Ayton - Points,12.5
1795,Deandre Ayton,player_points_over_under,Deandre Ayton - Points,13.5
1796,Jabari Walker,player_points_over_under,Jabari Walker - Points,8.5
1797,Jamal Murray,player_points_over_under,Jamal Murray - Points,22.5
1798,Jerami Grant,player_points_over_under,Jerami Grant - Points,18.5
1799,Kentavious Caldwell-Pope,player_points_over_under,Kentavious Caldwell-Pope - Points,10.5
