game_date,player_name,player_id,rolling_mins,min,pos,pts,ast,reb,fg3m,ftr,reb_rate,ast_rate,fg3_rate,usage_percentage,rolling_pts,rolling_usg,rolling_ast,rolling_reb,rolling_fg3m,rolling_dfs,fan_pts,rolling_max_pts,rolling_min_pts,rolling_max_ast,rolling_min_ast,rolling_max_dfs,rolling_min_dfs,rolling_max_reb,rolling_min_reb,rolling_max_fg3m,rolling_min_fg3m,rolling_sd_dfs,rolling_sd_pts,rolling_sd_ast,rolling_sd_reb,rolling_sd_fg3m,rolling_fg3_rate,rolling_max_fg3_rate,rolling_min_fg3_rate,current_pts,current_usg,current_ast,current_reb,current_3s,current_dfs,current_mins,current_fg3_rate,prev_game_date,ppm,days_rest
2024-10-26,Simone Fontecchio,1631323,17.25,18,Forward,11,0,2,3,0.333333333333333,6.5843621399177,0,0.833333333333333,0.164278892072588,8.5,0.189800497816944,0.5,2,2.25,13,18,18,0,2,0,32,-4,3,1,5,0,14.0427917452336,7.16240183178799,0.894427190999916,0.836660026534076,2,,,,6.5,0.192074989524949,0.5,1.75,1.75,9.5,15.25,0.722222222222222,2024-10-25,0.426229508196721,0
2024-10-26,Talen Horton-Tucker,1629659,6.25,4,Guard,2,0,2,0,Inf,20.695652173913,0,,0.268421052631579,2.75,0.180357117269351,0.25,1.5,0.25,3.25,2,17,0,5,0,33,0,4,0,2,0,13.8816425541072,7.36885337077622,2.16794833886788,1.4142135623731,0.894427190999916,,,,6.5,0.183366080487365,1.5,2,0.75,11,11.5,,2024-10-25,0.565217391304348,0
2024-10-26,Tari Eason,1631106,15,18,Forward,6,2,2,0,0,6.42570281124498,2.93040293040293,0.333333333333333,0.167805345798873,6.75,0.16374093620896,1.75,3.5,0.75,23.75,24,13,2,3,0,38,15,5,2,3,0,9.34344690143846,4,1.34164078649987,1.6431676725155,1.30384048104053,,,,7.25,0.184669742871943,1.25,4.25,1,22,14,0.40952380952381,2024-10-25,0.517857142857143,0
2024-10-26,Terance Mann,1629611,19.5,20,Guard-Forward,0,1,3,0,0,8.96296296296296,1.21,0.5,0.0902648265572548,6.5,0.161096461967431,1.5,3,0.25,16.5,4,12,0,4,0,26,4,5,2,1,0,8.04984471899924,4.47213595499958,1.6431676725155,1.51657508881031,0.547722557505166,,,,7.5,0.167839564637427,1.25,3.5,0.5,19.75,19,0.3,2024-10-23,0.394736842105263,2
2024-10-26,Terry Rozier,1626179,27.25,31,Guard,19,3,5,3,0.166666666666667,8.77129394708228,2.47730840101003,0.5,0.208695652173913,12.25,0.235567717357491,4.25,5,1.5,29,36,19,5,5,2,38,19,6,2,3,0,8.73498712076898,6.78232998312527,1.30384048104053,1.51657508881031,1.14017542509914,,,,10.25,0.246355523588694,4,4.25,1,25.5,23.5,0.497348484848485,2024-10-23,0.436170212765957,2
2024-10-26,Thomas Bryant,1628418,12,11,Center-Forward,6,2,1,0,0,4.9438202247191,4.71092077087794,0,0.158102766798419,5,0.144146298240552,1.75,1.5,0.25,15.75,20,7,3,2,0,21,11,3,0,1,0,5.21536192416212,1.6431676725155,0.894427190999916,1.14017542509914,0.447213595499958,,,,5,0.154845481702163,1.25,1.75,0.25,13.5,12,0.5625,2024-10-23,0.416666666666667,2
2024-10-26,Tim Hardaway Jr.,203501,23.5,36,Guard-Forward,9,2,2,1,0.571428571428571,3.29218106995885,1.25588697017268,0.714285714285714,0.10458452722063,8.75,0.12864997879191,1,1.5,2.25,15.25,15,14,0,2,0,24,4,3,0,4,0,8.83176086632785,5.52268050859363,0.836660026534076,1.14017542509914,1.6431676725155,,,,6.5,0.14120403870653,0.5,1.5,2,12.5,18,0.731349206349206,2024-10-25,0.361111111111111,0
2024-10-26,Tobias Harris,202699,26.75,31,Forward,8,3,11,0,0.363636363636364,21.0274790919952,2.19211447708936,0.454545454545455,0.204639985211203,9.25,0.179405857208202,2.25,4.75,1.25,23.25,31,13,6,4,1,32,13,11,1,2,0,8.86002257333468,2.96647939483827,1.51657508881031,3.91152144312159,1,,,,8.75,0.171590075631553,2.5,3,1.25,23.5,25.25,0.380536130536131,2024-10-25,0.346534653465347,0
2024-10-26,Tre Mann,1630544,26.25,31,Guard,14,4,5,2,0.181818181818182,8.73504893077202,3.32184700206754,0.454545454545455,0.17377926571195,17.75,0.283253681572133,3.5,4.5,2.75,32.25,34,24,14,5,1,39,23,6,3,4,2,5.98331012066064,3.80788655293195,1.6431676725155,1.30384048104053,0.894427190999916,,,,19,0.3198619417349,3,4,2.75,31,24,,2024-10-25,0.791666666666667,0
2024-10-26,Trevelin Queen,1630243,,3,Guard,0,0,0,0,,0,0,,0.135226504394861,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-09,,16
2024-10-26,Trey Lyles,1626168,,18,Forward,5,1,4,1,0.333333333333333,13.8528138528139,1.19940029985008,1,0.1623598820059,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-24,,1
2024-10-26,Tristan Thompson,202684,10.5,5,Center-Forward,0,0,1,0,Inf,10.1702127659574,0,,0.221802286482851,2,0.15424505392284,0.25,3.25,0,5.25,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-23,,2
2024-10-26,Ty Jerome,1629660,15,15,Guard-Forward,14,3,2,1,1,6.78014184397163,4.3013978043074,0.166666666666667,0.258233579914817,11,0.21767248290485,3.5,1.75,1,24.75,27,14,3,6,0,39,6,4,1,2,0,12.5099960031968,4.82700735445887,2.38746727726266,1.09544511501033,0.707106781186548,,,,9.5,0.206899908742168,2.75,2.25,1,22,14.75,0.254761904761905,2024-10-25,0.64406779661017,0
2024-10-26,Tyler Herro,1629639,26.5,32,Guard,22,5,5,3,0.4,8.49719101123596,3.99260872434501,0.466666666666667,0.280434782608696,17.25,0.243157283368654,4.25,4,2.5,36.5,40,22,12,5,3,45,28,5,1,3,2,6.94982014155762,4.14728827066554,1,1.73205080756888,0.547722557505166,,,,14.75,0.246117761658724,3.75,3.75,2.25,34.25,22.25,0.5375,2024-10-23,0.662921348314607,2
2024-10-26,Tyus Jones,1626145,30.5,30,Guard,8,7,5,2,0,8.5663082437276,6.36533120267854,0.428571428571429,0.103964702957992,11,0.135420438597129,6,2.25,1.5,34.75,39,14,8,8,3,41,28,5,0,3,1,6.10737259384099,2.12132034355964,2.07364413533277,1.8165902124585,0.836660026534076,,,,11.75,0.15704040821189,5,1.75,1.75,32,28.75,0.482142857142857,2024-10-25,0.408695652173913,0
2024-10-26,Victor Wembanyama,1641705,24.25,30,Forward-Center,29,1,7,2,0.470588235294118,13.5502008032129,0.897913561847988,0.294117647058824,0.348862629246677,16.25,0.335778246207509,2.25,8,1,34,52,,,,,,,,,,,,,,,,,,,,,,,,,,0.440592903828198,2024-10-24,,1
2024-10-26,Wendell Carter Jr.,1628976,27,30,Center-Forward,3,2,10,0,0.333333333333333,19.2771084337349,1.74482006543075,0.5,0.120081135902637,7.25,0.128207003642241,2.25,10.5,0.5,35,21,10,3,4,1,45,20,14,6,1,0,11.7898261225516,2.96647939483827,1.22474487139159,3.20936130717624,0.547722557505166,,,,7.5,0.120361912894406,2,9.5,0.5,34.75,24.25,0.446428571428571,2024-10-25,0.309278350515464,0
2024-10-26,Xavier Tillman,1630214,18.25,18,Forward,3,1,3,1,0,9.83539094650206,1.4174722732934,1,0.07037691401649,3.25,0.107960369410772,1.5,4.75,0.75,17.25,16,11,0,2,0,36,14,8,1,3,0,9.05538513813742,4.54972526643093,0.836660026534076,3.03315017762062,1.30384048104053,,,,5.25,0.131688454956237,1.25,5.75,1.25,22.25,17.5,0.645833333333333,2024-10-24,0.3,1
2024-10-26,Zach Collins,1628380,18,17,Forward-Center,4,2,8,0,0.5,27.3281360737066,2.95089996326681,0,0.127734816230776,7,0.166530678900422,3,5,0.5,23,22,11,4,6,1,27,16,8,2,1,0,4.03732584763727,3.11448230047949,2.07364413533277,2.30217288664427,0.547722557505166,,,,8.75,0.217901383034328,2.75,3.5,0.5,21.5,18.5,0.270833333333333,2024-10-24,0.472972972972973,1
2024-10-26,Zach LaVine,203897,32.75,34,Guard,22,3,9,4,0.538461538461538,10.9565217391304,2.77044854881266,0.692307692307692,0.253070175438597,23,0.249991739859006,2.5,6.25,3.25,40.25,43,27,18,4,1,45,36,9,5,5,2,4.09878030638384,3.83405790253616,1.09544511501033,1.73205080756888,1.4142135623731,,,,22.25,0.242383593714829,2.75,5.25,2.75,38.75,31.75,0.527087618264089,2024-10-25,0.700787401574803,0
2024-10-25,AJ Green,1631260,10.25,11,Guard,9,1,1,3,0,4.71163245356794,2.02062547161902,1,0.148536209553159,4.5,0.0961101167141277,1.5,1,1.25,11.5,18,9,0,3,1,18,5,2,0,3,0,5.71839138219832,3.42052627529741,0.894427190999916,0.707106781186548,1.09544511501033,,right,NaN,3,0.0946394024142831,1.5,1,0.75,8.25,12,,2024-10-23,0.25,1
2024-10-25,Aaron Holiday,1628988,6.5,2,Guard,0,1,0,0,0,0,11.1627906976744,1,0.183430143686946,4.25,0.232268179738149,0.5,1,0.25,6.75,1,7,0,1,0,14,1,2,0,1,0,4.69041575982343,2.77488738510232,0.547722557505166,1,0.547722557505166,,,,6,0.257006261658801,0.5,1.25,0.5,8.5,9.25,,2024-10-17,0.648648648648649,7
2024-10-25,Aaron Nesmith,1630174,17,17,Guard-Forward,4,0,2,0,0,7.46130030959752,0,0.2,0.159286186384666,6.25,0.1572049609902,0.25,1.75,0.75,13.5,5,10,3,2,0,24,4,2,1,2,0,9.28977932999487,2.88097205817759,0.894427190999916,0.447213595499958,0.836660026534076,0.265277777777778,right,0.1111111,6,0.150557073682658,0.75,1.75,1,14.5,16.5,0.308928571428571,2024-10-23,0.363636363636364,1
2024-10-25,Alperen Sengun,1630578,29,31,Center,16,2,15,0,0.615384615384615,21.7063611697317,1.49416342412451,0.153846153846154,0.231003639017367,18.5,0.253964880050761,3,12.25,0.75,46.5,42,25,12,5,2,79,26,18,6,2,0,19.8569886941601,4.96990945591567,1.30384048104053,4.82700735445887,0.894427190999916,0.15290959040959,right,0.07142857,18.75,0.256055678975338,3,10.75,0.75,46.25,26.75,0.155885780885781,2024-10-23,0.700934579439252,1
2024-10-25,Amen Thompson,1641708,21.75,24,Guard-Forward,9,3,6,0,1.25,11.214953271028,2.8436018957346,0.25,0.217059003362886,12.75,0.231726672202845,1.75,5,0.75,26,11,18,8,3,0,42,11,8,4,1,0,11.247221879202,3.96232255123179,1.22474487139159,1.67332005306815,0.547722557505166,0.324621212121212,right,0.1666667,12.5,0.223216703252862,1.75,5.5,0.75,29.75,22.25,0.316287878787879,2024-10-23,0.561797752808989,1
2024-10-25,Andre Drummond,203083,21.5,22,Center,11,0,9,0,0.727272727272727,23.7472283813747,0,0,0.309948601519881,10,0.251521262286981,0.25,12.75,0,37.25,35,12,5,1,0,55,25,20,9,0,0,10.968135666557,2.91547594742265,0.547722557505166,4.56070170039655,0,,,,8.5,0.209168922991644,0.5,13.25,0,38,21.75,0.0729166666666667,2024-10-23,0.390804597701149,1
2024-10-25,Andrew Nembhard,1629614,24.5,21,Guard-Forward,2,2,2,0,0,6.04010025062657,2.26461191505356,0.666666666666667,0.128945960406635,7,0.151326603263343,4,2,0.5,19,9,10,2,7,1,23,6,3,1,2,0,8.23407554009556,3.4928498393146,2.30217288664427,0.836660026534076,0.894427190999916,0.340909090909091,right,0.08333333,7.25,0.153173276079203,3.75,1.75,0.75,18.25,22.25,0.361742424242424,2024-10-23,0.325842696629214,1
2024-10-25,Andrew Wiggins,203952,21.75,23,Forward,10,5,13,2,0.2,25.9461697722567,4.21299209845465,0.4,0.204672376077663,13.5,0.254223064260396,2.75,5,2,30.75,48,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2024-10-23,,1
2024-10-25,Anfernee Simons,1629014,,36,Guard,24,7,1,2,0.55,1.44927536231884,5.27306967984934,0.45,0.326428975664969,,,,,,,28,,,,,,,,,,,,,,,,0.551225490196079,right,0.45,,,,,,,,0.530392156862745,2024-10-23,,1
2024-10-25,Anthony Black,1641710,22.25,26,Guard,10,5,3,1,0.333333333333333,7.28744939271255,4.92004920049201,0.166666666666667,0.161483906164757,9.75,0.192671052022196,4.5,4.25,1.25,25.25,30,11,8,8,1,30,19,6,1,2,0,4.84767985741633,1.14017542509914,2.50998007960223,2.30217288664427,0.707106781186548,0.253472222222222,right,0.125,9.5,0.194241429581452,4.25,3.75,1,22.5,21.25,0.278472222222222,2024-10-23,0.447058823529412,1
2024-10-25,Anthony Davis,203076,33.25,37,Forward-Center,35,4,8,0,0.944444444444444,14.6174343357442,2.79394644935972,0,0.329804458836717,32.5,0.343271595844543,3.5,11.5,1.25,69.25,66,36,11,4,1,84,32,16,8,4,0,19.0052624291274,10.8027774206451,1.4142135623731,3.3466401061363,1.73205080756888,0.0867753623188406,right,0,26.5,0.327934566237254,2.75,11.5,1.25,60.75,30,0.14629917184265,2024-10-22,0.883333333333333,2
2024-10-25,Austin Reaves,1630559,27.25,36,Guard,26,8,4,5,0.5,7.51173708920188,5.63380281690141,0.583333333333333,0.238607270865335,17.25,0.242209832439324,4,6,2,41,62,26,9,8,2,62,22,9,3,5,0,14.4464528518249,6.6558245169175,2.79284800875379,2.54950975679639,2.07364413533277,0.468452380952381,right,0.3333333,13,0.225838482168733,3.75,6.5,0.75,34.25,25.25,0.401785714285714,2024-10-22,0.514851485148515,2
2024-10-25,Ayo Dosunmu,1630245,23.25,27,Guard,2,5,5,0,0,9.51812027080844,3.87848495667132,0.625,0.138406300671763,9,0.161244788661326,2.75,3.5,1.5,21.5,17,19,2,5,0,40,9,5,1,5,0,11.5195486022674,6.22093240599832,1.94935886896179,1.58113883008419,2.07364413533277,0.569128787878788,right,0.3333333,11,0.178463741016321,1.75,2.5,2,21.75,20.5,0.603219696969697,2024-10-23,0.536585365853659,1
2024-10-25,Ben Sheppard,1641767,17.5,11,Guard,4,0,0,0,0,0,0,0.25,0.164113040517535,7.5,0.123363224437431,1.5,1.25,1,16.5,4,14,0,5,0,28,4,2,0,2,0,12.0124934963562,6.06630035524124,2.07364413533277,0.836660026534076,1.09544511501033,,right,NaN,7.25,0.119911651424612,1.75,1.5,1,17,18.75,,2024-10-23,0.386666666666667,1
2024-10-25,Ben Simmons,1627732,21.25,23,Guard-Forward,7,3,6,0,0.8,16.4073226544622,3.6494121239884,0,0.204706032190789,7,0.179474034020959,4.75,6,0,26,21,11,2,8,2,31,12,8,2,0,0,7.22495674727538,3.39116499156263,2.50998007960223,2.16794833886788,0,,,,5.75,0.167817279317744,4.75,5,0,23.75,18.75,0,2024-10-23,0.306666666666667,1
2024-10-25,Bennedict Mathurin,1631097,24.5,23,Guard-Forward,20,1,2,2,0.307692307692308,5.51487414187643,1.11331824271262,0.384615384615385,0.309246051131738,14.75,0.247930949932051,1.75,3,1.75,22.25,30,25,8,3,1,42,9,6,1,5,1,12.1942609452152,6.76017751246223,0.894427190999916,1.87082869338697,1.51657508881031,0.606570512820513,right,0.375,16,0.244669593214126,1.75,3.25,2.5,25.25,23.5,0.456570512820513,2024-10-23,0.680851063829787,1
2024-10-25,Bobby Portis,1626171,21.5,27,Forward,9,1,12,1,0,23.0346475507766,0.801037027188726,0.333333333333333,0.151286880100439,14.5,0.231632028796265,1.75,6.5,1.75,36.75,36,23,9,3,1,41,21,12,1,5,0,7.50333259292163,5.6302753041037,0.894427190999916,4.50555213042752,2.16794833886788,0.221428571428571,right,0.1,16.25,0.282305597266444,1.75,3.75,2.5,33,18,0.211011904761905,2024-10-23,0.902777777777778,1
2024-10-25,Bradley Beal,203078,31.75,35,Guard,15,9,1,3,0,1.92354124748491,6.09072375127421,0.428571428571429,0.20716181808332,17.25,0.260647028051587,3.5,2.25,2.5,28,41,24,12,9,0,42,15,6,1,4,1,14.4291371883422,4.76445169982864,3.50713558335004,2.12132034355964,1.14017542509914,,,,16.5,0.262183508284836,2,3.5,2.25,28.25,27.75,0.457142857142857,2024-10-23,0.594594594594595,1
2024-10-25,Brandin Podziemski,1641764,21.75,24,Guard,15,1,5,1,0,9.56349206349206,0.833535088022689,0.357142857142857,0.231146552669078,10.75,0.248295868755265,2.75,5,1.25,27.75,34,16,0,4,1,36,13,7,4,2,0,10.8489630840924,6.42650760522385,1.34164078649987,1.22474487139159,0.836660026534076,,,,9.25,0.237007894250085,3,5,1.25,22.5,23,0.562202380952381,2024-10-23,0.402173913043478,1
2024-10-25,Brandon Clarke,1629634,13.75,11,Forward,3,0,3,0,0.4,12.2344944774851,0,0.2,0.242424242424242,4,0.18162666984489,0.75,2.5,0.25,10.5,3,9,0,2,0,21,3,3,2,1,0,7.4027022093287,3.42052627529741,0.707106781186548,0.547722557505166,0.447213595499958,0.2,right,0,3.25,0.136124463842385,1.25,2.25,0.25,11.25,14,0.2625,2024-10-23,0.232142857142857,1
2024-10-25,Brandon Ingram,1627742,,35,Forward,21,4,8,4,0.1,11.8260869565217,3.2166508987701,0.45,0.273819077789511,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,0.268657780838088,2024-10-23,,1
2024-10-25,Brice Sensabaugh,1641729,16.75,17,Forward,9,0,3,2,0.111111111111111,8.13445378151261,0,0.777777777777778,0.236952280912365,7,0.143875198970194,0.5,2.25,1.25,13,12,13,3,5,0,28,10,4,2,3,0,7.34846922834954,4.79583152331272,2.07364413533277,0.894427190999916,1.14017542509914,,,,7.75,0.139523447558343,1.75,2.5,1.5,17,19.25,,2024-10-23,0.402597402597403,1
2024-10-25,Brook Lopez,201572,25.5,29,Center,7,1,4,1,0.2,7.1486837226548,0.73323597419983,0.6,0.181419053185272,7,0.129555255774327,2.5,4.25,1,25.75,17,11,0,6,0,43,5,8,1,2,0,15.4499190936393,4.32434966208793,2.34520787991172,2.48997991959775,0.836660026534076,0.496681096681097,right,0.2857143,7.25,0.140594548872066,2.25,4.25,1.25,28,22,0.575252525252525,2024-10-23,0.329545454545455,1
2024-10-25,Bruno Fernando,1628981,12.5,7,Forward-Center,2,0,6,0,1,49.9651567944251,0,0,0.328468586387435,5.25,0.223478436850315,0.25,6,0,16,9,7,2,1,0,20,9,7,2,0,0,4.54972526643093,1.94935886896179,0.547722557505166,2.16794833886788,0,,,,6.25,0.171055167804477,0.5,5,0,16.75,14.25,0,2024-10-23,0.43859649122807,1
2024-10-25,Buddy Hield,1627741,17.25,19,Guard,27,6,4,7,0,9.66416040100251,6.62846665138666,0.642857142857143,0.291974592845151,18.25,0.335783153407117,3.25,3.5,4.5,36.5,63,27,10,6,1,63,15,5,1,7,2,18.4607692147429,7.21110255092798,2,1.51657508881031,1.8165902124585,,,,14.5,0.327544112216308,2.25,3.25,3.75,27.25,15.75,0.689484126984127,2024-10-23,0.920634920634921,1
2024-10-25,CJ McCollum,203468,27,39,Guard,20,3,2,4,0,2.65328874024526,2.15086154958429,0.529411764705882,0.193323044431809,15.25,0.240224563714128,3.25,3.25,3.25,34.25,46,23,8,5,0,47,17,5,2,5,2,14.6355731011806,6.96419413859206,1.8165902124585,1.30384048104053,1.30384048104053,,,,12.5,0.255774771957566,2.5,3.5,3,27,21,0.577955584147535,2024-10-23,0.595238095238095,1
2024-10-25,Cade Cunningham,1630595,25,34,Guard,33,6,4,2,0.125,6.91358024691358,4.92957746478873,0.25,0.434902244750181,21.25,0.339792784196731,6.25,3.75,1,37.75,41,33,6,9,4,74,24,12,3,2,0,19.157244060668,10.4642247682282,1.92353840616713,3.78153408023781,1,0.315848704435661,right,0,19.25,0.302325787740524,7,5.75,0.75,46,24,0.218626482213439,2024-10-23,0.802083333333333,1
2024-10-25,Caleb Martin,1628997,26.5,33,Forward,11,4,5,0,1.66666666666667,8.79526977087953,4.05987462151904,0.166666666666667,0.167607395495013,10,0.194690660433623,2.25,4.5,0.5,19.75,21,12,7,4,0,33,8,9,0,2,0,9.01665126307988,2.30217288664427,1.48323969741913,3.20936130717624,0.894427190999916,,,,9,0.198936691601235,1.75,4.25,0.75,19,23.25,0.244791666666667,2024-10-23,0.387096774193548,1
2024-10-25,Cam Thomas,1630560,31.75,35,Guard,24,3,6,3,0.470588235294118,10.781954887218,2.47651284885327,0.294117647058824,0.294046136946174,22.5,0.280294986846409,2.75,3.75,3,35,35,36,13,3,1,65,20,6,1,7,0,18.3766155752358,9.07193474403338,0.894427190999916,2,2.58843582110896,,,,20.75,0.272497963775335,2.25,3.5,2.75,34.75,28.75,0.389137877373172,2024-10-23,0.721739130434783,1
2024-10-25,Cam Whitmore,1641715,14,13,Forward,11,0,3,0,0.25,10.352264557872,0,0.333333333333333,0.404110716553395,6.75,0.26104580164621,1,1.5,0,8,11,12,0,4,0,16,1,3,0,1,0,6.45755371638518,5.06951674225463,1.67332005306815,1.30384048104053,0.447213595499958,0.420833333333333,right,0.25,6.25,0.228223250712989,2,1.5,0.25,8.75,15.75,0.3875,2024-10-23,0.396825396825397,1
2024-10-25,Cameron Johnson,1629661,31.5,35,Forward,12,2,2,2,0.25,3.59398496240602,1.61110923859921,0.833333333333333,0.191530051786368,17.25,0.217387798030241,3,4,3.25,31.75,16,32,11,6,0,56,16,5,2,7,1,15.5659885648166,9.02773504263389,2.60768096208106,1.30384048104053,2.34520787991172,,,,17,0.216372798695264,2.5,4.25,3.25,33,29,0.7125,2024-10-23,0.586206896551724,1
2024-10-25,Cameron Payne,1626166,24.5,22,Guard,7,3,2,1,0.111111111111111,5.74162679425837,3.0664395229983,0.555555555555556,0.191131808058311,11.5,0.250311065300709,4,2.5,1.5,24,17,16,7,8,1,37,15,5,0,3,1,8.78635305459552,3.20936130717624,2.58843582110896,1.8165902124585,0.894427190999916,,,,12.75,0.261952087786188,4,2.5,1.5,25.5,23.75,0.471031746031746,2024-10-22,0.536842105263158,2
2024-10-25,Caris LeVert,1627747,21.25,19,Guard,9,2,3,1,0.285714285714286,9.35672514619883,2.52764612954186,0.285714285714286,0.191196392826091,10.75,0.204913062921373,4.25,1.75,1,25,31,19,6,6,2,37,14,6,0,2,0,9.39680796866681,4.91934955049954,1.48323969741913,2.30217288664427,0.836660026534076,0.376984126984127,right,0.2222222,11.25,0.23064779133466,4.75,2.5,1.25,24,20.75,0.426984126984127,2024-10-23,0.542168674698795,1
2024-10-25,Chris Boucher,1628449,16,19,Forward,4,1,3,0,0.8,9.20410783055199,1.43759398496241,0.8,0.159706530724718,8.5,0.216887802074094,1,2.25,1.5,19.75,23,18,2,1,1,31,8,3,1,4,0,8.4970583144992,6.22896460095898,0,0.836660026534076,1.67332005306815,0.547222222222222,right,0.3333333,9.75,0.220207922639668,1,2,1.75,18.25,16.75,0.588888888888889,2024-10-23,0.582089552238806,1
2024-10-25,Clint Capela,203991,16.75,21,Center,6,1,7,0,1,17.3913043478261,1.20030007501875,0,0.10074318744839,6.25,0.143693960578266,1.25,6.5,0,25.75,29,11,3,3,0,39,8,9,3,0,0,11.4542568506211,3.27108544675923,1.09544511501033,2.44948974278318,0,0,right,0,7.5,0.161084186146464,1.25,7,0,26.25,16.25,0,2024-10-23,0.461538461538462,1
2024-10-25,Coby White,1629632,32.25,34,Guard,35,5,6,7,0.2,9.07020872865275,3.29818944579377,0.65,0.30237705923231,20.5,0.240521728849856,5.75,5.5,3.5,44.5,74,35,10,8,3,74,31,8,2,7,0,17.9359973238178,9.60728889958036,1.92353840616713,2.44948974278318,2.70185121722126,0.612820512820513,right,0.3846154,17,0.232639620005082,5.25,4.75,2.5,34.25,29.75,0.589010989010989,2024-10-23,0.571428571428571,1
2024-10-25,Cody Martin,1628998,,23,Forward,3,1,5,1,0,11.3894139886578,1.14576400114101,0.6,0.0827405311873438,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,2024-10-23,,1
2024-10-25,Cole Anthony,1630175,14.75,19,Guard,4,2,1,1,0.666666666666667,3.32409972299169,2.62510254306809,0.666666666666667,0.121438347642155,3.5,0.226985560439025,2.75,1.75,0.75,10.75,16,11,0,6,1,16,5,3,0,1,0,5.35723809439155,3.93700393700591,1.94935886896179,1.30384048104053,0.547722557505166,0.595238095238095,right,0.3333333,5.25,0.288415434067946,2.75,2,0.5,10.75,13.5,0.595238095238095,2024-10-23,0.388888888888889,1
2024-10-25,Collin Sexton,1629012,21,20,Guard,12,1,2,0,0.384615384615385,4.60952380952381,1.78835353236772,0.153846153846154,0.370408163265306,12.5,0.297385911484228,2.75,1.5,0.5,17,4,24,6,8,1,52,4,6,1,4,0,20.4083316319586,6.57267069006199,3.11448230047949,2.07364413533277,1.78885438199983,,,,15.5,0.280763192705556,4.5,2.5,1.5,29,23.75,0.137893356643357,2024-10-23,0.652631578947369,1
2024-10-25,D'Angelo Russell,1626156,30.75,29,Guard,5,5,2,1,0.333333333333333,4.66245750364255,4.17246175243394,0.5,0.141109168917845,7.25,0.163346633346574,5.5,2.75,1,21.75,18,9,5,10,2,27,12,7,1,2,0,5.49545266561364,1.87082869338697,2.88097205817759,2.60768096208106,0.836660026534076,0.580273892773893,right,0.5,7.5,0.177855186236999,5.75,2.5,0.75,20.25,29.25,0.546085858585859,2024-10-22,0.256410256410256,2
2024-10-25,Dalen Terry,1631207,14.25,12,Forward,3,1,2,0,4,8.5663082437276,1.73188405797101,0,0.0955003474635163,4,0.112491540973206,2.5,2.75,0.25,16,13,11,0,5,0,35,3,7,0,1,0,12.3773987574126,4.27784992724149,2.16794833886788,2.64575131106459,0.447213595499958,,right,NaN,4.75,0.123828822438961,3.25,3.25,0.25,19,15.75,,2024-10-23,0.301587301587302,1
2024-10-25,Damian Lillard,203081,29.5,35,Guard,28,8,4,3,0.142857142857143,5.92319508448541,5.12779595202,0.571428571428571,0.318843583535109,21.5,0.272867245526702,6.75,5.5,3,45.25,46,30,8,9,4,58,21,9,2,6,1,16.2234398325386,9.1214034007931,2.28035085019828,2.58843582110896,1.92353840616713,0.568700597647966,right,0.5333333,18.25,0.270532312313005,5.75,5,3.25,41.25,25,0.585367264314633,2024-10-23,0.73,1
2024-10-25,Daniel Theis,1628464,16.75,18,Forward-Center,5,4,6,0,1,17.2463768115942,5.96416489161759,0.5,0.157307677265439,4.25,0.151924602429542,2,2.75,0,13.75,20,13,0,4,0,30,-2,6,0,1,0,13.9892816112908,4.84767985741633,1.6431676725155,2.19089023002066,0.447213595499958,,,,6.25,0.155184996014109,1.25,1.75,0.25,16,17.25,0.3625,2024-10-23,0.36231884057971,1
